,timestamp,hf,hl,seed,gpu,image_name,heigth,width,cropped_heigth,cropped_width,is_cropped,lr,epochs,date,root_path,path
92,1603731938-952001,85,12,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,26-10-2020,/home/chiarlo/siren-project/results/cameramen/26-10-2020/1603731938-952001/train,/home/chiarlo/siren-project/results/cameramen/26-10-2020/1603731938-952001/train/arch_no_8/trial_no_0/checkpoints/model_final.pth
93,1603731938-952001,85,13,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,26-10-2020,/home/chiarlo/siren-project/results/cameramen/26-10-2020/1603731938-952001/train,/home/chiarlo/siren-project/results/cameramen/26-10-2020/1603731938-952001/train/arch_no_9/trial_no_0/checkpoints/model_final.pth
94,1603731938-952001,85,13,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,26-10-2020,/home/chiarlo/siren-project/results/cameramen/26-10-2020/1603731938-952001/train,/home/chiarlo/siren-project/results/cameramen/26-10-2020/1603731938-952001/train/arch_no_10/trial_no_0/checkpoints/model_final.pth
95,1603731938-952001,85,13,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,26-10-2020,/home/chiarlo/siren-project/results/cameramen/26-10-2020/1603731938-952001/train,/home/chiarlo/siren-project/results/cameramen/26-10-2020/1603731938-952001/train/arch_no_11/trial_no_0/checkpoints/model_final.pth
96,1603774067-025589,64,3,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_0/trial_no_0/checkpoints/model_final.pth
97,1603774067-025589,64,3,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_1/trial_no_0/checkpoints/model_final.pth
98,1603774067-025589,64,3,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_2/trial_no_0/checkpoints/model_final.pth
99,1603774067-025589,64,4,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_3/trial_no_0/checkpoints/model_final.pth
100,1603774067-025589,64,4,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_4/trial_no_0/checkpoints/model_final.pth
101,1603774067-025589,64,4,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_5/trial_no_0/checkpoints/model_final.pth
102,1603774067-025589,64,5,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_6/trial_no_0/checkpoints/model_final.pth
103,1603774067-025589,64,5,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_7/trial_no_0/checkpoints/model_final.pth
104,1603774067-025589,64,5,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_8/trial_no_0/checkpoints/model_final.pth
105,1603774067-025589,64,6,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_9/trial_no_0/checkpoints/model_final.pth
106,1603774067-025589,64,6,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_10/trial_no_0/checkpoints/model_final.pth
107,1603774067-025589,64,6,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_11/trial_no_0/checkpoints/model_final.pth
108,1603774067-025589,64,7,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_12/trial_no_0/checkpoints/model_final.pth
109,1603774067-025589,64,7,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_13/trial_no_0/checkpoints/model_final.pth
110,1603774067-025589,64,7,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_14/trial_no_0/checkpoints/model_final.pth
111,1603774067-025589,64,8,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_15/trial_no_0/checkpoints/model_final.pth
112,1603774067-025589,64,8,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_16/trial_no_0/checkpoints/model_final.pth
113,1603774067-025589,64,8,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_17/trial_no_0/checkpoints/model_final.pth
114,1603774067-025589,64,9,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_18/trial_no_0/checkpoints/model_final.pth
115,1603774067-025589,64,9,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_19/trial_no_0/checkpoints/model_final.pth
116,1603774067-025589,64,9,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603774067-025589/train/arch_no_20/trial_no_0/checkpoints/model_final.pth
117,1603816949-617728,64,10,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train/arch_no_0/trial_no_0/checkpoints/model_final.pth
118,1603816949-617728,64,10,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train/arch_no_1/trial_no_0/checkpoints/model_final.pth
119,1603816949-617728,64,10,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train/arch_no_2/trial_no_0/checkpoints/model_final.pth
120,1603816949-617728,64,11,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train/arch_no_3/trial_no_0/checkpoints/model_final.pth
121,1603816949-617728,64,11,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train/arch_no_4/trial_no_0/checkpoints/model_final.pth
122,1603816949-617728,64,11,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train/arch_no_5/trial_no_0/checkpoints/model_final.pth
123,1603816949-617728,64,12,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train/arch_no_6/trial_no_0/checkpoints/model_final.pth
124,1603816949-617728,64,12,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train/arch_no_7/trial_no_0/checkpoints/model_final.pth
125,1603816949-617728,64,12,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train/arch_no_8/trial_no_0/checkpoints/model_final.pth
126,1603816949-617728,64,13,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train/arch_no_9/trial_no_0/checkpoints/model_final.pth
127,1603816949-617728,64,13,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train/arch_no_10/trial_no_0/checkpoints/model_final.pth
128,1603816949-617728,64,13,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,27-10-2020,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train,/home/chiarlo/siren-project/results/cameramen/27-10-2020/1603816949-617728/train/arch_no_11/trial_no_0/checkpoints/model_final.pth
129,1603843559-156915,45,10,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train/arch_no_0/trial_no_0/checkpoints/model_final.pth
130,1603843559-156915,45,10,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train/arch_no_1/trial_no_0/checkpoints/model_final.pth
131,1603843559-156915,45,10,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train/arch_no_2/trial_no_0/checkpoints/model_final.pth
132,1603843559-156915,45,11,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train/arch_no_3/trial_no_0/checkpoints/model_final.pth
133,1603843559-156915,45,11,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train/arch_no_4/trial_no_0/checkpoints/model_final.pth
134,1603843559-156915,45,11,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train/arch_no_5/trial_no_0/checkpoints/model_final.pth
135,1603843559-156915,45,12,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train/arch_no_6/trial_no_0/checkpoints/model_final.pth
136,1603843559-156915,45,12,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train/arch_no_7/trial_no_0/checkpoints/model_final.pth
137,1603843559-156915,45,12,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train/arch_no_8/trial_no_0/checkpoints/model_final.pth
138,1603843559-156915,45,13,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train/arch_no_9/trial_no_0/checkpoints/model_final.pth
139,1603843559-156915,45,13,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train/arch_no_10/trial_no_0/checkpoints/model_final.pth
140,1603843559-156915,45,13,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603843559-156915/train/arch_no_11/trial_no_0/checkpoints/model_final.pth
141,1603905451-45262,90,3,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_0/trial_no_0/checkpoints/model_final.pth
142,1603905451-45262,90,3,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_1/trial_no_0/checkpoints/model_final.pth
143,1603905451-45262,90,3,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_2/trial_no_0/checkpoints/model_final.pth
144,1603905451-45262,90,4,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_3/trial_no_0/checkpoints/model_final.pth
145,1603905451-45262,90,4,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_4/trial_no_0/checkpoints/model_final.pth
146,1603905451-45262,90,4,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_5/trial_no_0/checkpoints/model_final.pth
147,1603905451-45262,90,5,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_6/trial_no_0/checkpoints/model_final.pth
148,1603905451-45262,90,5,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_7/trial_no_0/checkpoints/model_final.pth
149,1603905451-45262,90,5,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_8/trial_no_0/checkpoints/model_final.pth
150,1603905451-45262,90,6,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_9/trial_no_0/checkpoints/model_final.pth
151,1603905451-45262,90,6,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_10/trial_no_0/checkpoints/model_final.pth
152,1603905451-45262,90,6,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_11/trial_no_0/checkpoints/model_final.pth
153,1603905451-45262,90,7,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_12/trial_no_0/checkpoints/model_final.pth
154,1603905451-45262,90,7,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_13/trial_no_0/checkpoints/model_final.pth
155,1603905451-45262,90,7,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_14/trial_no_0/checkpoints/model_final.pth
156,1603905451-45262,90,8,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_15/trial_no_0/checkpoints/model_final.pth
157,1603905451-45262,90,8,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_16/trial_no_0/checkpoints/model_final.pth
158,1603905451-45262,90,8,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_17/trial_no_0/checkpoints/model_final.pth
159,1603905451-45262,90,9,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_18/trial_no_0/checkpoints/model_final.pth
160,1603905451-45262,90,9,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_19/trial_no_0/checkpoints/model_final.pth
161,1603905451-45262,90,9,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train,/home/chiarlo/siren-project/results/cameramen/28-10-2020/1603905451-45262/train/arch_no_20/trial_no_0/checkpoints/model_final.pth
162,1604097384-058852,35,2,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,/home/chiarlo/siren-project/results/cameramen/30-10-2020/1604097384-058852/train,/home/chiarlo/siren-project/results/cameramen/30-10-2020/1604097384-058852/train/arch_no_0/trial_no_0/checkpoints/model_final.pth
163,1604097384-058852,35,2,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,/home/chiarlo/siren-project/results/cameramen/30-10-2020/1604097384-058852/train,/home/chiarlo/siren-project/results/cameramen/30-10-2020/1604097384-058852/train/arch_no_1/trial_no_0/checkpoints/model_final.pth
166,1604097384-058852,35,2,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,/home/chiarlo/siren-project/results/cameramen/30-10-2020/1604097384-058852/train,/home/chiarlo/siren-project/results/cameramen/30-10-2020/1604097384-058852/train/arch_no_2/trial_no_0/checkpoints/model_final.pth
164,1604097384-058852,35,2,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,/home/chiarlo/siren-project/results/cameramen/30-10-2020/1604097384-058852/train,/home/chiarlo/siren-project/results/cameramen/30-10-2020/1604097384-058852/train/arch_no_3/trial_no_0/checkpoints/model_final.pth
165,1604097384-058852,35,2,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,/home/chiarlo/siren-project/results/cameramen/30-10-2020/1604097384-058852/train,/home/chiarlo/siren-project/results/cameramen/30-10-2020/1604097384-058852/train/arch_no_4/trial_no_0/checkpoints/model_final.pth
